Operation,Time, Argument1, Argument2, Argument3
checksumPOSIX,16.238223,/mnt/Benchfiles/Data/FASTA/hg19.fa.gz,None,None
checksumPOSIX,14.967576,/mnt/Benchfiles/Data/FASTA/hg19.fa.gz,None,None
checksumPOSIX,12.460321,/mnt/Benchfiles/Data/FASTA/hg19.fa.gz,None,None
checksumPOSIX,13.354730,/mnt/Benchfiles/Data/FASTA/hg19.fa.gz,None,None
checksumPOSIX,13.020664,/mnt/Benchfiles/Data/FASTA/hg19.fa.gz,None,None
checksumPOSIX,15.766631,/mnt/Benchfiles/Data/FASTA/hg19.fa.gz,None,None
checksumPOSIX,16.696782,/mnt/Benchfiles/Data/FASTA/hg19.fa.gz,None,None
checksumPOSIX,15.416912,/mnt/Benchfiles/Data/FASTA/hg19.fa.gz,None,None
checksumPOSIX,16.215991,/mnt/Benchfiles/Data/FASTA/hg19.fa.gz,None,None
checksumPOSIX,17.052103,/mnt/Benchfiles/Data/FASTA/hg19.fa.gz,None,None
checksumPOSIX,12.869315,/mnt/Benchfiles/Data/FASTA/hg19.fa.gz,None,None
checksumPOSIX,13.245628,/mnt/Benchfiles/Data/FASTA/hg19.fa.gz,None,None
checksumPOSIX,13.706091,/mnt/Benchfiles/Data/FASTA/hg19.fa.gz,None,None
checksumPOSIX,12.190367,/mnt/Benchfiles/Data/FASTA/hg19.fa.gz,None,None
checksumPOSIX,14.380299,/mnt/Benchfiles/Data/FASTA/hg19.fa.gz,None,None
