Operation,Time, Argument1, Argument2, Argument3
uploadPOSIX,0.036315,/git/S3-Benchmarker-for-Galaxy/Database/Benchfiles/HDF5/ap_one_node_capture.hdf5,/mnt/Benchfiles/Data/HDF5/ap_one_node_capture.hdf5,None
uploadPOSIX,0.054477,/git/S3-Benchmarker-for-Galaxy/Database/Benchfiles/HDF5/ap_one_node_capture.hdf5,/mnt/Benchfiles/Data/HDF5/ap_one_node_capture.hdf5,None
uploadPOSIX,0.104656,/git/S3-Benchmarker-for-Galaxy/Database/Benchfiles/HDF5/ap_one_node_capture.hdf5,/mnt/Benchfiles/Data/HDF5/ap_one_node_capture.hdf5,None
uploadPOSIX,0.025002,/git/S3-Benchmarker-for-Galaxy/Database/Benchfiles/HDF5/ap_one_node_capture.hdf5,/mnt/Benchfiles/Data/HDF5/ap_one_node_capture.hdf5,None
uploadPOSIX,0.107811,/git/S3-Benchmarker-for-Galaxy/Database/Benchfiles/HDF5/ap_one_node_capture.hdf5,/mnt/Benchfiles/Data/HDF5/ap_one_node_capture.hdf5,None
uploadPOSIX,0.104012,/git/S3-Benchmarker-for-Galaxy/Database/Benchfiles/HDF5/ap_one_node_capture.hdf5,/mnt/Benchfiles/Data/HDF5/ap_one_node_capture.hdf5,None
uploadPOSIX,0.132077,/git/S3-Benchmarker-for-Galaxy/Database/Benchfiles/HDF5/ap_one_node_capture.hdf5,/mnt/Benchfiles/Data/HDF5/ap_one_node_capture.hdf5,None
uploadPOSIX,0.052408,/git/S3-Benchmarker-for-Galaxy/Database/Benchfiles/HDF5/ap_one_node_capture.hdf5,/mnt/Benchfiles/Data/HDF5/ap_one_node_capture.hdf5,None
uploadPOSIX,0.200312,/git/S3-Benchmarker-for-Galaxy/Database/Benchfiles/HDF5/ap_one_node_capture.hdf5,/mnt/Benchfiles/Data/HDF5/ap_one_node_capture.hdf5,None
uploadPOSIX,0.030169,/git/S3-Benchmarker-for-Galaxy/Database/Benchfiles/HDF5/ap_one_node_capture.hdf5,/mnt/Benchfiles/Data/HDF5/ap_one_node_capture.hdf5,None
uploadPOSIX,0.107369,/git/S3-Benchmarker-for-Galaxy/Database/Benchfiles/HDF5/ap_one_node_capture.hdf5,/mnt/Benchfiles/Data/HDF5/ap_one_node_capture.hdf5,None
uploadPOSIX,0.107487,/git/S3-Benchmarker-for-Galaxy/Database/Benchfiles/HDF5/ap_one_node_capture.hdf5,/mnt/Benchfiles/Data/HDF5/ap_one_node_capture.hdf5,None
uploadPOSIX,0.111052,/git/S3-Benchmarker-for-Galaxy/Database/Benchfiles/HDF5/ap_one_node_capture.hdf5,/mnt/Benchfiles/Data/HDF5/ap_one_node_capture.hdf5,None
uploadPOSIX,0.094648,/git/S3-Benchmarker-for-Galaxy/Database/Benchfiles/HDF5/ap_one_node_capture.hdf5,/mnt/Benchfiles/Data/HDF5/ap_one_node_capture.hdf5,None
uploadPOSIX,0.107587,/git/S3-Benchmarker-for-Galaxy/Database/Benchfiles/HDF5/ap_one_node_capture.hdf5,/mnt/Benchfiles/Data/HDF5/ap_one_node_capture.hdf5,None
