Operation,Time, Argument1, Argument2, Argument3
checksumS3,0.403437,Benchfiles/Data/FASTQ/1_control_18S_2019_minq7.fastq,None,None
checksumS3,0.421407,Benchfiles/Data/FASTQ/1_control_18S_2019_minq7.fastq,None,None
checksumS3,0.386510,Benchfiles/Data/FASTQ/1_control_18S_2019_minq7.fastq,None,None
checksumS3,0.432107,Benchfiles/Data/FASTQ/1_control_18S_2019_minq7.fastq,None,None
checksumS3,0.392598,Benchfiles/Data/FASTQ/1_control_18S_2019_minq7.fastq,None,None
checksumS3,0.344852,Benchfiles/Data/FASTQ/1_control_18S_2019_minq7.fastq,None,None
checksumS3,0.419889,Benchfiles/Data/FASTQ/1_control_18S_2019_minq7.fastq,None,None
checksumS3,0.441698,Benchfiles/Data/FASTQ/1_control_18S_2019_minq7.fastq,None,None
checksumS3,0.401962,Benchfiles/Data/FASTQ/1_control_18S_2019_minq7.fastq,None,None
checksumS3,0.417600,Benchfiles/Data/FASTQ/1_control_18S_2019_minq7.fastq,None,None
checksumS3,0.448356,Benchfiles/Data/FASTQ/1_control_18S_2019_minq7.fastq,None,None
checksumS3,0.411341,Benchfiles/Data/FASTQ/1_control_18S_2019_minq7.fastq,None,None
checksumS3,0.339182,Benchfiles/Data/FASTQ/1_control_18S_2019_minq7.fastq,None,None
checksumS3,0.391885,Benchfiles/Data/FASTQ/1_control_18S_2019_minq7.fastq,None,None
checksumS3,0.390460,Benchfiles/Data/FASTQ/1_control_18S_2019_minq7.fastq,None,None
