Operation,Time, Argument1, Argument2, Argument3
checksumPOSIX,0.056769,/mnt/Benchfiles/Data/MP4/SampleVideo_1280x720_30mb.mp4,None,None
checksumPOSIX,0.054705,/mnt/Benchfiles/Data/MP4/SampleVideo_1280x720_30mb.mp4,None,None
checksumPOSIX,0.054482,/mnt/Benchfiles/Data/MP4/SampleVideo_1280x720_30mb.mp4,None,None
checksumPOSIX,0.054462,/mnt/Benchfiles/Data/MP4/SampleVideo_1280x720_30mb.mp4,None,None
checksumPOSIX,0.054608,/mnt/Benchfiles/Data/MP4/SampleVideo_1280x720_30mb.mp4,None,None
checksumPOSIX,0.054408,/mnt/Benchfiles/Data/MP4/SampleVideo_1280x720_30mb.mp4,None,None
checksumPOSIX,0.054459,/mnt/Benchfiles/Data/MP4/SampleVideo_1280x720_30mb.mp4,None,None
checksumPOSIX,0.054453,/mnt/Benchfiles/Data/MP4/SampleVideo_1280x720_30mb.mp4,None,None
checksumPOSIX,0.054591,/mnt/Benchfiles/Data/MP4/SampleVideo_1280x720_30mb.mp4,None,None
checksumPOSIX,0.054644,/mnt/Benchfiles/Data/MP4/SampleVideo_1280x720_30mb.mp4,None,None
checksumPOSIX,0.054399,/mnt/Benchfiles/Data/MP4/SampleVideo_1280x720_30mb.mp4,None,None
checksumPOSIX,0.054600,/mnt/Benchfiles/Data/MP4/SampleVideo_1280x720_30mb.mp4,None,None
checksumPOSIX,0.054548,/mnt/Benchfiles/Data/MP4/SampleVideo_1280x720_30mb.mp4,None,None
checksumPOSIX,0.054498,/mnt/Benchfiles/Data/MP4/SampleVideo_1280x720_30mb.mp4,None,None
checksumPOSIX,0.054603,/mnt/Benchfiles/Data/MP4/SampleVideo_1280x720_30mb.mp4,None,None
