Operation,Time, Argument1, Argument2, Argument3
checksumS3,18.136570,Benchfiles/Data/FASTA/hg19.fa.gz,None,None
checksumS3,18.956793,Benchfiles/Data/FASTA/hg19.fa.gz,None,None
checksumS3,18.601561,Benchfiles/Data/FASTA/hg19.fa.gz,None,None
checksumS3,19.582567,Benchfiles/Data/FASTA/hg19.fa.gz,None,None
checksumS3,18.012856,Benchfiles/Data/FASTA/hg19.fa.gz,None,None
checksumS3,18.047298,Benchfiles/Data/FASTA/hg19.fa.gz,None,None
checksumS3,18.334705,Benchfiles/Data/FASTA/hg19.fa.gz,None,None
checksumS3,18.795518,Benchfiles/Data/FASTA/hg19.fa.gz,None,None
checksumS3,19.031898,Benchfiles/Data/FASTA/hg19.fa.gz,None,None
checksumS3,18.463692,Benchfiles/Data/FASTA/hg19.fa.gz,None,None
checksumS3,19.283883,Benchfiles/Data/FASTA/hg19.fa.gz,None,None
checksumS3,19.227652,Benchfiles/Data/FASTA/hg19.fa.gz,None,None
checksumS3,18.605638,Benchfiles/Data/FASTA/hg19.fa.gz,None,None
checksumS3,17.980337,Benchfiles/Data/FASTA/hg19.fa.gz,None,None
checksumS3,19.285433,Benchfiles/Data/FASTA/hg19.fa.gz,None,None
