Operation,Time, Argument1, Argument2, Argument3
readPOSIX,0.000170,/mnt/Benchfiles/Data/NetCDF/ECMWF_ERA-40_subset.nc,None,None
readPOSIX,0.000208,/mnt/Benchfiles/Data/NetCDF/ECMWF_ERA-40_subset.nc,None,None
readPOSIX,0.000199,/mnt/Benchfiles/Data/NetCDF/ECMWF_ERA-40_subset.nc,None,None
readPOSIX,0.000175,/mnt/Benchfiles/Data/NetCDF/ECMWF_ERA-40_subset.nc,None,None
readPOSIX,0.000174,/mnt/Benchfiles/Data/NetCDF/ECMWF_ERA-40_subset.nc,None,None
readPOSIX,0.000176,/mnt/Benchfiles/Data/NetCDF/ECMWF_ERA-40_subset.nc,None,None
readPOSIX,0.000176,/mnt/Benchfiles/Data/NetCDF/ECMWF_ERA-40_subset.nc,None,None
readPOSIX,0.000191,/mnt/Benchfiles/Data/NetCDF/ECMWF_ERA-40_subset.nc,None,None
readPOSIX,0.000178,/mnt/Benchfiles/Data/NetCDF/ECMWF_ERA-40_subset.nc,None,None
readPOSIX,0.000194,/mnt/Benchfiles/Data/NetCDF/ECMWF_ERA-40_subset.nc,None,None
readPOSIX,0.000173,/mnt/Benchfiles/Data/NetCDF/ECMWF_ERA-40_subset.nc,None,None
readPOSIX,0.000222,/mnt/Benchfiles/Data/NetCDF/ECMWF_ERA-40_subset.nc,None,None
readPOSIX,0.000224,/mnt/Benchfiles/Data/NetCDF/ECMWF_ERA-40_subset.nc,None,None
readPOSIX,0.000248,/mnt/Benchfiles/Data/NetCDF/ECMWF_ERA-40_subset.nc,None,None
readPOSIX,0.000241,/mnt/Benchfiles/Data/NetCDF/ECMWF_ERA-40_subset.nc,None,None
