Operation,Time, Argument1, Argument2, Argument3
seekPOSIX,0.000030,/mnt/Benchfiles/Data/JPG/file_example_JPG_2500kB.jpg,None,None
seekPOSIX,0.000028,/mnt/Benchfiles/Data/JPG/file_example_JPG_2500kB.jpg,None,None
seekPOSIX,0.000027,/mnt/Benchfiles/Data/JPG/file_example_JPG_2500kB.jpg,None,None
seekPOSIX,0.000027,/mnt/Benchfiles/Data/JPG/file_example_JPG_2500kB.jpg,None,None
seekPOSIX,0.000028,/mnt/Benchfiles/Data/JPG/file_example_JPG_2500kB.jpg,None,None
seekPOSIX,0.000028,/mnt/Benchfiles/Data/JPG/file_example_JPG_2500kB.jpg,None,None
seekPOSIX,0.000028,/mnt/Benchfiles/Data/JPG/file_example_JPG_2500kB.jpg,None,None
seekPOSIX,0.000027,/mnt/Benchfiles/Data/JPG/file_example_JPG_2500kB.jpg,None,None
seekPOSIX,0.000028,/mnt/Benchfiles/Data/JPG/file_example_JPG_2500kB.jpg,None,None
seekPOSIX,0.000028,/mnt/Benchfiles/Data/JPG/file_example_JPG_2500kB.jpg,None,None
seekPOSIX,0.000042,/mnt/Benchfiles/Data/JPG/file_example_JPG_2500kB.jpg,None,None
seekPOSIX,0.000031,/mnt/Benchfiles/Data/JPG/file_example_JPG_2500kB.jpg,None,None
seekPOSIX,0.000028,/mnt/Benchfiles/Data/JPG/file_example_JPG_2500kB.jpg,None,None
seekPOSIX,0.000028,/mnt/Benchfiles/Data/JPG/file_example_JPG_2500kB.jpg,None,None
seekPOSIX,0.000028,/mnt/Benchfiles/Data/JPG/file_example_JPG_2500kB.jpg,None,None
