Operation,Time, Argument1, Argument2, Argument3
checksumS3,0.203475,Benchfiles/Data/FASTQ/1_control_psbA3_2019_minq7.fastq,None,None
checksumS3,0.254145,Benchfiles/Data/FASTQ/1_control_psbA3_2019_minq7.fastq,None,None
checksumS3,0.247213,Benchfiles/Data/FASTQ/1_control_psbA3_2019_minq7.fastq,None,None
checksumS3,0.259716,Benchfiles/Data/FASTQ/1_control_psbA3_2019_minq7.fastq,None,None
checksumS3,0.263029,Benchfiles/Data/FASTQ/1_control_psbA3_2019_minq7.fastq,None,None
checksumS3,0.232662,Benchfiles/Data/FASTQ/1_control_psbA3_2019_minq7.fastq,None,None
checksumS3,0.264948,Benchfiles/Data/FASTQ/1_control_psbA3_2019_minq7.fastq,None,None
checksumS3,0.217556,Benchfiles/Data/FASTQ/1_control_psbA3_2019_minq7.fastq,None,None
checksumS3,0.197900,Benchfiles/Data/FASTQ/1_control_psbA3_2019_minq7.fastq,None,None
checksumS3,0.263323,Benchfiles/Data/FASTQ/1_control_psbA3_2019_minq7.fastq,None,None
checksumS3,0.249792,Benchfiles/Data/FASTQ/1_control_psbA3_2019_minq7.fastq,None,None
checksumS3,0.192490,Benchfiles/Data/FASTQ/1_control_psbA3_2019_minq7.fastq,None,None
checksumS3,0.265826,Benchfiles/Data/FASTQ/1_control_psbA3_2019_minq7.fastq,None,None
checksumS3,0.202864,Benchfiles/Data/FASTQ/1_control_psbA3_2019_minq7.fastq,None,None
checksumS3,0.200658,Benchfiles/Data/FASTQ/1_control_psbA3_2019_minq7.fastq,None,None
