Operation,Time, Argument1, Argument2, Argument3
checksumPOSIX,0.009424,/mnt/Benchfiles/Data/MP4/SampleVideo_1280x720_5mb.mp4,None,None
checksumPOSIX,0.009166,/mnt/Benchfiles/Data/MP4/SampleVideo_1280x720_5mb.mp4,None,None
checksumPOSIX,0.009106,/mnt/Benchfiles/Data/MP4/SampleVideo_1280x720_5mb.mp4,None,None
checksumPOSIX,0.009070,/mnt/Benchfiles/Data/MP4/SampleVideo_1280x720_5mb.mp4,None,None
checksumPOSIX,0.009068,/mnt/Benchfiles/Data/MP4/SampleVideo_1280x720_5mb.mp4,None,None
checksumPOSIX,0.009070,/mnt/Benchfiles/Data/MP4/SampleVideo_1280x720_5mb.mp4,None,None
checksumPOSIX,0.009047,/mnt/Benchfiles/Data/MP4/SampleVideo_1280x720_5mb.mp4,None,None
checksumPOSIX,0.009072,/mnt/Benchfiles/Data/MP4/SampleVideo_1280x720_5mb.mp4,None,None
checksumPOSIX,0.009080,/mnt/Benchfiles/Data/MP4/SampleVideo_1280x720_5mb.mp4,None,None
checksumPOSIX,0.009100,/mnt/Benchfiles/Data/MP4/SampleVideo_1280x720_5mb.mp4,None,None
checksumPOSIX,0.009099,/mnt/Benchfiles/Data/MP4/SampleVideo_1280x720_5mb.mp4,None,None
checksumPOSIX,0.009091,/mnt/Benchfiles/Data/MP4/SampleVideo_1280x720_5mb.mp4,None,None
checksumPOSIX,0.009057,/mnt/Benchfiles/Data/MP4/SampleVideo_1280x720_5mb.mp4,None,None
checksumPOSIX,0.009084,/mnt/Benchfiles/Data/MP4/SampleVideo_1280x720_5mb.mp4,None,None
checksumPOSIX,0.009055,/mnt/Benchfiles/Data/MP4/SampleVideo_1280x720_5mb.mp4,None,None
