Operation,Time, Argument1, Argument2, Argument3
checksumS3,0.559112,Benchfiles/Data/MP4/SampleVideo_1280x720_30mb.mp4,None,None
checksumS3,0.583731,Benchfiles/Data/MP4/SampleVideo_1280x720_30mb.mp4,None,None
checksumS3,0.566662,Benchfiles/Data/MP4/SampleVideo_1280x720_30mb.mp4,None,None
checksumS3,0.750216,Benchfiles/Data/MP4/SampleVideo_1280x720_30mb.mp4,None,None
checksumS3,0.419868,Benchfiles/Data/MP4/SampleVideo_1280x720_30mb.mp4,None,None
checksumS3,0.652305,Benchfiles/Data/MP4/SampleVideo_1280x720_30mb.mp4,None,None
checksumS3,0.498068,Benchfiles/Data/MP4/SampleVideo_1280x720_30mb.mp4,None,None
checksumS3,0.647325,Benchfiles/Data/MP4/SampleVideo_1280x720_30mb.mp4,None,None
checksumS3,0.496912,Benchfiles/Data/MP4/SampleVideo_1280x720_30mb.mp4,None,None
checksumS3,0.643835,Benchfiles/Data/MP4/SampleVideo_1280x720_30mb.mp4,None,None
checksumS3,0.617212,Benchfiles/Data/MP4/SampleVideo_1280x720_30mb.mp4,None,None
checksumS3,0.525849,Benchfiles/Data/MP4/SampleVideo_1280x720_30mb.mp4,None,None
checksumS3,0.516597,Benchfiles/Data/MP4/SampleVideo_1280x720_30mb.mp4,None,None
checksumS3,0.626145,Benchfiles/Data/MP4/SampleVideo_1280x720_30mb.mp4,None,None
checksumS3,0.623455,Benchfiles/Data/MP4/SampleVideo_1280x720_30mb.mp4,None,None
